order_id,customer_id,order_date,order_value,category,city
O01501,C0564,2025-01-31,660.76,Bakery,Bangalore
O01502,C0564,2025-03-18,390.33,Bakery,Bangalore
O01503,C0564,2025-02-05,552.03,Dairy & Eggs,Bangalore
O01504,C0564,2025-01-05,535.83,Beverages,Bangalore
O01505,C0564,2025-01-03,586.85,Dairy & Eggs,Bangalore
O01506,C0564,2025-02-03,361.46,Dairy & Eggs,Bangalore
O01507,C0565,2025-03-28,740.32,Dairy & Eggs,Hyderabad
O01508,C0565,2025-01-25,652.71,Staples,Hyderabad
O01509,C0565,2025-03-15,509.47,Bakery,Hyderabad
O01510,C0565,2025-01-21,689.58,Fruits & Vegetables,Hyderabad
O01511,C0565,2025-02-07,567.96,Fruits & Vegetables,Hyderabad
O01512,C0566,2025-04-15,545.55,Fruits & Vegetables,Hyderabad
O01513,C0566,2025-01-21,270.47,Fruits & Vegetables,Hyderabad
O01514,C0566,2025-01-01,457.38,Packaged Grocery,Hyderabad
O01515,C0566,2025-01-01,705.14,Beverages,Hyderabad
O01516,C0566,2025-03-02,604.84,Staples,Hyderabad
O01517,C0566,2025-03-12,550.86,Bakery,Hyderabad
O01518,C0567,2025-02-26,678.08,Packaged Grocery,Bangalore
O01519,C0567,2025-01-10,697.16,Bakery,Bangalore
O01520,C0567,2025-04-08,521.67,Dairy & Eggs,Bangalore
O01521,C0567,2025-04-10,816.58,Fruits & Vegetables,Bangalore
O01522,C0568,2025-01-28,598.9,Bakery,Bangalore
O01523,C0568,2025-04-05,728.28,Bakery,Bangalore
O01524,C0568,2025-01-02,667.27,Bakery,Bangalore
O01525,C0568,2024-12-29,619.58,Bakery,Bangalore
O01526,C0568,2025-02-02,421.43,Dairy & Eggs,Bangalore
O01527,C0568,2025-02-23,428.19,Bakery,Bangalore
O01528,C0568,2025-03-04,571.01,Packaged Grocery,Bangalore
O01529,C0569,2025-01-04,586.67,Staples,Bangalore
O01530,C0569,2025-03-23,557.6,Beverages,Bangalore
O01531,C0569,2025-02-08,487.63,Packaged Grocery,Bangalore
O01532,C0569,2025-04-18,734.06,Staples,Bangalore
O01533,C0569,2025-03-06,558.8,Fruits & Vegetables,Bangalore
O01534,C0570,2025-01-02,673.64,Packaged Grocery,Hyderabad
O01535,C0570,2025-02-21,434.74,Beverages,Hyderabad
O01536,C0570,2025-04-10,564.47,Dairy & Eggs,Hyderabad
O01537,C0570,2025-02-20,459.26,Staples,Hyderabad
O01538,C0570,2025-04-12,450.35,Staples,Hyderabad
O01539,C0570,2025-01-30,426.78,Beverages,Hyderabad
O01540,C0570,2025-04-15,541.48,Packaged Grocery,Hyderabad
O01541,C0571,2025-01-17,654.33,Packaged Grocery,Bangalore
O01542,C0571,2025-02-26,380.53,Packaged Grocery,Bangalore
O01543,C0571,2025-03-14,844.24,Dairy & Eggs,Bangalore
O01544,C0572,2025-01-08,486.98,Beverages,Bangalore
O01545,C0572,2025-03-16,705.86,Dairy & Eggs,Bangalore
O01546,C0572,2025-02-04,631.14,Fruits & Vegetables,Bangalore
O01547,C0572,2025-01-24,797.92,Beverages,Bangalore
O01548,C0572,2025-04-15,566.79,Packaged Grocery,Bangalore
O01549,C0572,2025-02-15,703.72,Packaged Grocery,Bangalore
O01550,C0572,2025-03-17,650.58,Dairy & Eggs,Bangalore
O01551,C0573,2025-02-10,564.19,Dairy & Eggs,Hyderabad
O01552,C0573,2025-01-02,522.41,Bakery,Hyderabad
O01553,C0573,2025-03-12,542.55,Dairy & Eggs,Hyderabad
O01554,C0573,2025-03-26,597.88,Dairy & Eggs,Hyderabad
O01555,C0573,2025-01-16,493.74,Beverages,Hyderabad
O01556,C0573,2025-01-08,917.85,Dairy & Eggs,Hyderabad
O01557,C0574,2025-02-24,591.29,Bakery,Bangalore
O01558,C0574,2025-01-15,492.26,Staples,Bangalore
O01559,C0574,2025-03-27,627.57,Packaged Grocery,Bangalore
O01560,C0574,2025-04-11,769.51,Staples,Bangalore
O01561,C0574,2025-03-15,582.05,Dairy & Eggs,Bangalore
O01562,C0574,2025-02-17,520.45,Bakery,Bangalore
O01563,C0575,2025-03-23,623.39,Bakery,Hyderabad
O01564,C0575,2025-01-24,542.52,Dairy & Eggs,Hyderabad
O01565,C0575,2025-02-13,449.12,Bakery,Hyderabad
O01566,C0576,2025-03-10,522.17,Beverages,Bangalore
O01567,C0576,2025-01-22,632.24,Beverages,Bangalore
O01568,C0576,2025-01-28,565.13,Packaged Grocery,Bangalore
O01569,C0576,2025-01-01,335.87,Packaged Grocery,Bangalore
O01570,C0576,2025-03-08,691.55,Packaged Grocery,Bangalore
O01571,C0576,2025-03-16,609.75,Beverages,Bangalore
O01572,C0576,2025-02-28,492.79,Bakery,Bangalore
O01573,C0577,2025-03-09,398.42,Staples,Bangalore
O01574,C0577,2025-01-23,683.94,Fruits & Vegetables,Bangalore
O01575,C0577,2025-01-25,575.57,Fruits & Vegetables,Bangalore
O01576,C0577,2025-01-05,692.43,Beverages,Bangalore
O01577,C0577,2025-04-08,631.15,Staples,Bangalore
O01578,C0578,2025-04-22,676.14,Fruits & Vegetables,Hyderabad
O01579,C0578,2025-02-06,817.42,Staples,Hyderabad
O01580,C0578,2025-01-02,734.76,Dairy & Eggs,Hyderabad
O01581,C0578,2025-02-09,458.23,Fruits & Vegetables,Hyderabad
O01582,C0578,2025-04-15,436.36,Beverages,Hyderabad
O01583,C0578,2025-04-10,434.97,Staples,Hyderabad
O01584,C0579,2025-03-26,577.18,Fruits & Vegetables,Bangalore
O01585,C0579,2025-01-27,714.58,Bakery,Bangalore
O01586,C0579,2024-12-21,785.45,Staples,Bangalore
O01587,C0579,2024-12-24,573.86,Staples,Bangalore
O01588,C0579,2025-01-10,591.67,Fruits & Vegetables,Bangalore
O01589,C0579,2025-03-14,488.17,Fruits & Vegetables,Bangalore
O01590,C0579,2025-03-01,275.29,Packaged Grocery,Bangalore
O01591,C0580,2025-04-14,304.67,Beverages,Hyderabad
O01592,C0580,2025-03-03,594.33,Dairy & Eggs,Hyderabad
O01593,C0580,2025-01-30,513.2,Bakery,Hyderabad
O01594,C0580,2025-03-26,583.34,Beverages,Hyderabad
O01595,C0580,2025-01-30,681.73,Packaged Grocery,Hyderabad
O01596,C0580,2025-04-09,660.2,Fruits & Vegetables,Hyderabad
O01597,C0580,2025-04-13,754.88,Bakery,Hyderabad
O01598,C0580,2025-04-20,662.85,Bakery,Hyderabad
O01599,C0581,2025-03-01,364.71,Packaged Grocery,Bangalore
O01600,C0581,2025-03-31,499.7,Beverages,Bangalore
O01601,C0581,2025-04-19,332.56,Beverages,Bangalore
O01602,C0581,2025-01-19,709.58,Bakery,Bangalore
O01603,C0582,2025-01-04,612.98,Fruits & Vegetables,Hyderabad
O01604,C0582,2025-02-27,434.11,Staples,Hyderabad
O01605,C0582,2025-01-03,591.37,Beverages,Hyderabad
O01606,C0582,2024-12-19,520.07,Packaged Grocery,Hyderabad
O01607,C0582,2025-03-06,529.58,Staples,Hyderabad
O01608,C0583,2025-01-02,627.68,Bakery,Bangalore
O01609,C0583,2025-01-14,568.05,Packaged Grocery,Bangalore
O01610,C0583,2025-01-29,624.3,Bakery,Bangalore
O01611,C0583,2025-01-27,726.02,Dairy & Eggs,Bangalore
O01612,C0584,2025-03-04,616.32,Bakery,Hyderabad
O01613,C0584,2025-04-08,676.75,Dairy & Eggs,Hyderabad
O01614,C0584,2025-04-01,494.94,Fruits & Vegetables,Hyderabad
O01615,C0584,2025-03-25,977.29,Dairy & Eggs,Hyderabad
O01616,C0584,2025-02-15,643.86,Bakery,Hyderabad
O01617,C0585,2025-01-03,469.28,Bakery,Bangalore
O01618,C0585,2025-04-14,619.66,Staples,Bangalore
O01619,C0585,2025-04-11,589.4,Bakery,Bangalore
O01620,C0585,2025-04-01,621.68,Beverages,Bangalore
O01621,C0585,2025-02-17,749.75,Staples,Bangalore
O01622,C0586,2025-01-25,449.47,Dairy & Eggs,Bangalore
O01623,C0586,2025-02-26,503.04,Beverages,Bangalore
O01624,C0586,2025-04-24,468.52,Dairy & Eggs,Bangalore
O01625,C0587,2025-01-10,613.92,Fruits & Vegetables,Bangalore
O01626,C0587,2025-02-26,405.5,Fruits & Vegetables,Bangalore
O01627,C0587,2025-01-11,433.36,Fruits & Vegetables,Bangalore
O01628,C0587,2025-04-11,365.02,Dairy & Eggs,Bangalore
O01629,C0587,2025-04-17,583.86,Dairy & Eggs,Bangalore
O01630,C0587,2025-03-02,460.99,Staples,Bangalore
O01631,C0588,2025-01-31,522.06,Dairy & Eggs,Hyderabad
O01632,C0588,2025-01-21,550.04,Fruits & Vegetables,Hyderabad
O01633,C0588,2025-02-12,600.07,Packaged Grocery,Hyderabad
O01634,C0588,2025-04-10,618.45,Bakery,Hyderabad
O01635,C0588,2025-04-07,529.56,Bakery,Hyderabad
O01636,C0588,2025-03-28,436.22,Beverages,Hyderabad
O01637,C0588,2025-04-23,722.05,Staples,Hyderabad
O01638,C0589,2025-01-07,566.5,Dairy & Eggs,Hyderabad
O01639,C0589,2025-01-01,581.11,Fruits & Vegetables,Hyderabad
O01640,C0589,2025-01-29,434.98,Bakery,Hyderabad
O01641,C0589,2025-01-31,375.69,Bakery,Hyderabad
O01642,C0589,2025-01-31,626.59,Packaged Grocery,Hyderabad
O01643,C0589,2025-02-22,627.71,Bakery,Hyderabad
O01644,C0589,2025-03-08,585.01,Staples,Hyderabad
O01645,C0590,2025-01-26,285.98,Staples,Bangalore
O01646,C0590,2025-01-12,580.21,Packaged Grocery,Bangalore
O01647,C0590,2025-03-14,446.25,Dairy & Eggs,Bangalore
O01648,C0590,2025-04-12,654.87,Beverages,Bangalore
O01649,C0590,2025-04-15,404.56,Beverages,Bangalore
O01650,C0590,2025-02-22,417.48,Dairy & Eggs,Bangalore
O01651,C0591,2025-04-12,498.72,Dairy & Eggs,Hyderabad
O01652,C0591,2025-01-29,726.85,Bakery,Hyderabad
O01653,C0591,2025-04-04,360.31,Dairy & Eggs,Hyderabad
O01654,C0591,2025-01-31,615.37,Packaged Grocery,Hyderabad
O01655,C0591,2025-03-21,561.32,Dairy & Eggs,Hyderabad
O01656,C0592,2025-02-18,767.3,Fruits & Vegetables,Hyderabad
O01657,C0592,2025-04-04,563.57,Dairy & Eggs,Hyderabad
O01658,C0592,2025-03-28,307.46,Fruits & Vegetables,Hyderabad
O01659,C0592,2025-02-14,534.19,Dairy & Eggs,Hyderabad
O01660,C0593,2025-03-10,406.2,Packaged Grocery,Hyderabad
O01661,C0593,2025-03-22,676.88,Fruits & Vegetables,Hyderabad
O01662,C0593,2025-03-10,592.28,Bakery,Hyderabad
O01663,C0593,2024-12-30,667.43,Dairy & Eggs,Hyderabad
O01664,C0593,2025-03-03,616.39,Beverages,Hyderabad
O01665,C0594,2025-04-05,614.72,Dairy & Eggs,Hyderabad
O01666,C0594,2025-03-05,740.85,Packaged Grocery,Hyderabad
O01667,C0594,2025-04-06,503.92,Packaged Grocery,Hyderabad
O01668,C0594,2025-03-20,600.69,Dairy & Eggs,Hyderabad
O01669,C0594,2025-03-12,708.44,Fruits & Vegetables,Hyderabad
O01670,C0595,2025-01-09,458.02,Packaged Grocery,Hyderabad
O01671,C0595,2025-03-31,606.84,Packaged Grocery,Hyderabad
O01672,C0595,2025-02-10,698.01,Beverages,Hyderabad
O01673,C0595,2025-01-03,757.91,Dairy & Eggs,Hyderabad
O01674,C0595,2025-02-14,811.69,Fruits & Vegetables,Hyderabad
O01675,C0595,2025-03-07,536.01,Beverages,Hyderabad
O01676,C0595,2025-02-25,634.31,Bakery,Hyderabad
O01677,C0596,2025-01-26,360.83,Dairy & Eggs,Hyderabad
O01678,C0596,2025-03-19,686.33,Bakery,Hyderabad
O01679,C0596,2025-02-14,627.42,Dairy & Eggs,Hyderabad
O01680,C0596,2025-01-03,850.78,Beverages,Hyderabad
O01681,C0596,2025-01-05,915.88,Fruits & Vegetables,Hyderabad
O01682,C0597,2025-02-12,724.41,Bakery,Hyderabad
O01683,C0597,2025-01-04,610.97,Staples,Hyderabad
O01684,C0597,2025-01-02,694.56,Fruits & Vegetables,Hyderabad
O01685,C0597,2025-02-05,661.05,Fruits & Vegetables,Hyderabad
O01686,C0597,2025-01-19,546.47,Dairy & Eggs,Hyderabad
O01687,C0597,2025-03-03,288.26,Packaged Grocery,Hyderabad
O01688,C0598,2025-03-11,579.86,Dairy & Eggs,Bangalore
O01689,C0598,2025-01-19,429.09,Beverages,Bangalore
O01690,C0598,2025-04-16,619.47,Bakery,Bangalore
O01691,C0598,2025-02-19,613.42,Bakery,Bangalore
O01692,C0598,2025-03-27,337.95,Packaged Grocery,Bangalore
O01693,C0598,2025-01-29,414.26,Staples,Bangalore
O01694,C0599,2025-03-07,481.23,Packaged Grocery,Bangalore
O01695,C0599,2025-01-19,560.57,Beverages,Bangalore
O01696,C0599,2025-02-08,507.2,Staples,Bangalore
O01697,C0599,2025-04-08,542.78,Beverages,Bangalore
O01698,C0599,2024-12-27,437.22,Beverages,Bangalore
O01699,C0599,2024-12-23,819.04,Staples,Bangalore
O01700,C0600,2025-04-15,653.51,Packaged Grocery,Hyderabad
O01701,C0600,2025-03-05,649.46,Fruits & Vegetables,Hyderabad
O01702,C0600,2025-02-08,716.89,Staples,Hyderabad
O01703,C0600,2025-01-11,675.0,Dairy & Eggs,Hyderabad
O01704,C0600,2025-02-10,904.81,Fruits & Vegetables,Hyderabad
O01705,C0600,2025-01-27,298.65,Beverages,Hyderabad
O01706,C0601,2025-03-20,470.17,Beverages,Bangalore
O01707,C0601,2025-01-20,811.65,Bakery,Bangalore
O01708,C0601,2025-03-13,689.19,Bakery,Bangalore
O01709,C0601,2025-02-14,618.89,Beverages,Bangalore
O01710,C0601,2025-02-09,644.83,Beverages,Bangalore
O01711,C0601,2025-01-21,461.3,Beverages,Bangalore
O01712,C0602,2025-01-05,431.71,Fruits & Vegetables,Hyderabad
O01713,C0602,2025-03-25,683.32,Fruits & Vegetables,Hyderabad
O01714,C0602,2025-02-27,496.59,Dairy & Eggs,Hyderabad
O01715,C0602,2025-03-13,626.38,Dairy & Eggs,Hyderabad
O01716,C0603,2025-03-31,335.35,Beverages,Hyderabad
O01717,C0603,2025-01-28,585.64,Fruits & Vegetables,Hyderabad
O01718,C0603,2025-03-12,422.67,Dairy & Eggs,Hyderabad
O01719,C0603,2025-02-17,671.0,Packaged Grocery,Hyderabad
O01720,C0603,2025-02-24,418.0,Packaged Grocery,Hyderabad
O01721,C0604,2025-01-08,653.09,Beverages,Bangalore
O01722,C0604,2025-02-06,364.27,Packaged Grocery,Bangalore
O01723,C0604,2025-03-08,425.74,Packaged Grocery,Bangalore
O01724,C0604,2025-02-26,496.83,Beverages,Bangalore
O01725,C0604,2025-02-03,504.47,Bakery,Bangalore
O01726,C0604,2025-03-02,362.24,Packaged Grocery,Bangalore
O01727,C0605,2025-03-06,662.09,Packaged Grocery,Bangalore
O01728,C0605,2025-01-14,618.4,Packaged Grocery,Bangalore
O01729,C0605,2025-02-23,523.88,Dairy & Eggs,Bangalore
O01730,C0605,2025-02-02,748.19,Packaged Grocery,Bangalore
O01731,C0605,2025-03-30,493.14,Dairy & Eggs,Bangalore
O01732,C0605,2025-01-05,512.3,Dairy & Eggs,Bangalore
O01733,C0606,2025-04-23,736.76,Bakery,Bangalore
O01734,C0606,2025-03-26,573.86,Packaged Grocery,Bangalore
O01735,C0606,2025-04-05,632.29,Staples,Bangalore
O01736,C0607,2025-03-11,270.23,Beverages,Hyderabad
O01737,C0607,2025-03-20,684.04,Fruits & Vegetables,Hyderabad
O01738,C0607,2024-12-31,854.15,Dairy & Eggs,Hyderabad
O01739,C0607,2025-02-28,623.29,Packaged Grocery,Hyderabad
O01740,C0607,2025-04-08,776.47,Beverages,Hyderabad
O01741,C0607,2025-03-16,585.3,Staples,Hyderabad
O01742,C0607,2025-01-27,507.92,Beverages,Hyderabad
O01743,C0608,2024-12-23,676.38,Fruits & Vegetables,Bangalore
O01744,C0608,2025-01-15,528.81,Bakery,Bangalore
O01745,C0608,2024-12-24,754.96,Fruits & Vegetables,Bangalore
O01746,C0608,2025-03-10,625.02,Fruits & Vegetables,Bangalore
O01747,C0608,2025-02-26,517.38,Packaged Grocery,Bangalore
O01748,C0608,2025-04-07,523.01,Packaged Grocery,Bangalore
O01749,C0608,2025-04-11,518.49,Beverages,Bangalore
O01750,C0608,2025-03-21,530.31,Packaged Grocery,Bangalore
O01751,C0609,2025-01-24,697.09,Fruits & Vegetables,Bangalore
O01752,C0609,2025-02-13,470.2,Beverages,Bangalore
O01753,C0609,2025-02-01,665.81,Beverages,Bangalore
O01754,C0609,2024-12-20,746.98,Bakery,Bangalore
O01755,C0609,2025-04-01,641.36,Staples,Bangalore
O01756,C0609,2024-12-31,473.5,Fruits & Vegetables,Bangalore
O01757,C0609,2025-03-14,632.06,Packaged Grocery,Bangalore
O01758,C0609,2025-03-06,533.48,Beverages,Bangalore
O01759,C0610,2024-12-26,226.96,Bakery,Bangalore
O01760,C0610,2025-03-13,709.06,Dairy & Eggs,Bangalore
O01761,C0610,2025-01-05,544.69,Staples,Bangalore
O01762,C0610,2024-12-25,326.19,Bakery,Bangalore
O01763,C0610,2025-04-01,662.91,Dairy & Eggs,Bangalore
O01764,C0610,2025-03-23,440.83,Packaged Grocery,Bangalore
O01765,C0610,2025-02-17,726.1,Packaged Grocery,Bangalore
O01766,C0611,2025-02-28,684.63,Packaged Grocery,Bangalore
O01767,C0611,2025-02-23,644.98,Dairy & Eggs,Bangalore
O01768,C0611,2025-02-05,428.92,Dairy & Eggs,Bangalore
O01769,C0611,2025-03-23,616.65,Dairy & Eggs,Bangalore
O01770,C0611,2025-01-01,467.7,Fruits & Vegetables,Bangalore
O01771,C0612,2025-02-21,455.28,Fruits & Vegetables,Hyderabad
O01772,C0612,2025-01-14,531.27,Fruits & Vegetables,Hyderabad
O01773,C0612,2025-04-06,556.13,Staples,Hyderabad
O01774,C0612,2025-02-24,879.01,Fruits & Vegetables,Hyderabad
O01775,C0612,2025-02-01,530.17,Dairy & Eggs,Hyderabad
O01776,C0612,2025-02-22,494.63,Staples,Hyderabad
O01777,C0612,2025-02-02,582.0,Packaged Grocery,Hyderabad
O01778,C0613,2025-01-15,491.3,Bakery,Hyderabad
O01779,C0613,2024-12-30,684.84,Packaged Grocery,Hyderabad
O01780,C0613,2025-01-30,452.78,Fruits & Vegetables,Hyderabad
O01781,C0613,2025-03-04,281.32,Beverages,Hyderabad
O01782,C0613,2025-01-17,373.61,Dairy & Eggs,Hyderabad
O01783,C0613,2025-02-05,474.41,Fruits & Vegetables,Hyderabad
O01784,C0614,2025-04-04,624.71,Fruits & Vegetables,Bangalore
O01785,C0614,2025-03-21,470.26,Packaged Grocery,Bangalore
O01786,C0614,2025-04-18,710.7,Packaged Grocery,Bangalore
O01787,C0614,2025-03-18,303.24,Beverages,Bangalore
O01788,C0615,2025-01-20,746.24,Beverages,Bangalore
O01789,C0615,2025-03-17,692.23,Packaged Grocery,Bangalore
O01790,C0615,2025-01-12,700.98,Packaged Grocery,Bangalore
O01791,C0615,2025-01-30,401.96,Staples,Bangalore
O01792,C0615,2025-01-29,483.62,Packaged Grocery,Bangalore
O01793,C0616,2025-02-20,539.12,Bakery,Bangalore
O01794,C0616,2025-03-15,784.4,Dairy & Eggs,Bangalore
O01795,C0616,2025-04-14,608.46,Dairy & Eggs,Bangalore
O01796,C0616,2025-01-16,719.1,Beverages,Bangalore
O01797,C0616,2025-02-08,470.35,Beverages,Bangalore
O01798,C0616,2025-01-26,304.81,Beverages,Bangalore
O01799,C0616,2025-01-28,582.34,Bakery,Bangalore
O01800,C0617,2025-03-31,701.56,Packaged Grocery,Bangalore
O01801,C0617,2025-01-18,516.52,Packaged Grocery,Bangalore
O01802,C0617,2025-03-30,683.03,Beverages,Bangalore
O01803,C0617,2025-02-09,350.04,Packaged Grocery,Bangalore
O01804,C0617,2025-03-25,572.77,Fruits & Vegetables,Bangalore
O01805,C0618,2025-01-18,633.84,Dairy & Eggs,Bangalore
O01806,C0618,2025-03-21,647.09,Dairy & Eggs,Bangalore
O01807,C0618,2025-04-06,398.68,Fruits & Vegetables,Bangalore
O01808,C0618,2025-04-07,672.67,Fruits & Vegetables,Bangalore
O01809,C0618,2025-01-07,453.14,Dairy & Eggs,Bangalore
O01810,C0619,2025-01-23,538.2,Fruits & Vegetables,Bangalore
O01811,C0619,2024-12-22,576.45,Packaged Grocery,Bangalore
O01812,C0619,2025-04-12,742.89,Fruits & Vegetables,Bangalore
O01813,C0619,2025-01-07,652.01,Fruits & Vegetables,Bangalore
O01814,C0619,2024-12-21,451.85,Dairy & Eggs,Bangalore
O01815,C0619,2025-03-25,484.67,Staples,Bangalore
O01816,C0620,2025-02-10,705.3,Packaged Grocery,Hyderabad
O01817,C0620,2025-03-11,655.36,Staples,Hyderabad
O01818,C0620,2025-02-06,699.67,Dairy & Eggs,Hyderabad
O01819,C0620,2025-02-20,530.43,Beverages,Hyderabad
O01820,C0620,2025-01-18,556.58,Fruits & Vegetables,Hyderabad
O01821,C0620,2025-02-17,596.11,Packaged Grocery,Hyderabad
O01822,C0620,2025-04-04,656.58,Beverages,Hyderabad
O01823,C0621,2025-01-03,628.39,Staples,Bangalore
O01824,C0621,2025-02-20,473.02,Bakery,Bangalore
O01825,C0621,2025-01-25,699.12,Fruits & Vegetables,Bangalore
O01826,C0621,2025-03-29,751.85,Bakery,Bangalore
O01827,C0621,2025-03-25,288.33,Beverages,Bangalore
O01828,C0621,2025-03-23,410.15,Packaged Grocery,Bangalore
O01829,C0622,2025-02-21,713.64,Staples,Bangalore
O01830,C0622,2025-03-23,733.35,Beverages,Bangalore
O01831,C0622,2025-01-26,683.55,Fruits & Vegetables,Bangalore
O01832,C0622,2025-03-10,607.01,Packaged Grocery,Bangalore
O01833,C0622,2025-03-01,496.19,Bakery,Bangalore
O01834,C0622,2025-03-31,518.79,Beverages,Bangalore
O01835,C0622,2025-03-07,520.47,Dairy & Eggs,Bangalore
O01836,C0623,2025-03-03,768.27,Bakery,Bangalore
O01837,C0623,2025-01-23,975.55,Fruits & Vegetables,Bangalore
O01838,C0623,2025-02-28,417.24,Fruits & Vegetables,Bangalore
O01839,C0623,2025-04-04,646.75,Dairy & Eggs,Bangalore
O01840,C0623,2025-02-28,449.89,Fruits & Vegetables,Bangalore
O01841,C0623,2025-01-15,673.75,Dairy & Eggs,Bangalore
O01842,C0623,2025-04-11,527.61,Dairy & Eggs,Bangalore
O01843,C0623,2025-02-02,640.41,Bakery,Bangalore
O01844,C0624,2025-01-18,415.93,Staples,Bangalore
O01845,C0624,2025-01-17,496.6,Staples,Bangalore
O01846,C0624,2024-12-26,532.83,Bakery,Bangalore
O01847,C0624,2025-03-11,418.73,Bakery,Bangalore
O01848,C0624,2025-02-22,604.69,Beverages,Bangalore
O01849,C0624,2025-03-21,659.42,Fruits & Vegetables,Bangalore
O01850,C0624,2025-03-24,685.61,Bakery,Bangalore
O01851,C0625,2025-01-24,533.42,Fruits & Vegetables,Hyderabad
O01852,C0625,2025-01-12,744.33,Dairy & Eggs,Hyderabad
O01853,C0625,2025-03-11,655.11,Beverages,Hyderabad
O01854,C0625,2025-02-01,532.62,Beverages,Hyderabad
O01855,C0625,2025-04-16,670.23,Fruits & Vegetables,Hyderabad
O01856,C0626,2025-02-17,748.77,Packaged Grocery,Hyderabad
O01857,C0626,2025-02-12,448.04,Beverages,Hyderabad
O01858,C0626,2025-04-20,777.85,Fruits & Vegetables,Hyderabad
O01859,C0626,2025-02-26,624.09,Bakery,Hyderabad
O01860,C0626,2025-03-13,538.66,Bakery,Hyderabad
O01861,C0626,2025-02-25,549.97,Beverages,Hyderabad
O01862,C0627,2025-02-24,485.83,Bakery,Hyderabad
O01863,C0627,2025-02-24,623.82,Fruits & Vegetables,Hyderabad
O01864,C0627,2025-02-14,499.99,Staples,Hyderabad
O01865,C0627,2025-02-17,422.92,Beverages,Hyderabad
O01866,C0627,2025-02-26,347.14,Beverages,Hyderabad
O01867,C0627,2025-04-20,615.52,Bakery,Hyderabad
O01868,C0628,2025-03-05,516.72,Packaged Grocery,Hyderabad
O01869,C0628,2025-03-09,728.55,Dairy & Eggs,Hyderabad
O01870,C0628,2025-01-02,640.36,Packaged Grocery,Hyderabad
O01871,C0628,2025-03-06,638.09,Staples,Hyderabad
O01872,C0628,2025-03-07,432.07,Bakery,Hyderabad
O01873,C0629,2025-04-17,673.28,Staples,Bangalore
O01874,C0629,2025-03-24,582.6,Beverages,Bangalore
O01875,C0629,2025-04-14,753.41,Staples,Bangalore
O01876,C0629,2025-04-16,620.22,Dairy & Eggs,Bangalore
O01877,C0629,2025-04-22,536.6,Beverages,Bangalore
O01878,C0630,2025-02-14,638.22,Bakery,Hyderabad
O01879,C0630,2025-03-17,714.05,Fruits & Vegetables,Hyderabad
O01880,C0630,2025-03-11,597.28,Bakery,Hyderabad
O01881,C0631,2025-01-30,483.99,Staples,Hyderabad
O01882,C0631,2025-04-02,507.05,Staples,Hyderabad
O01883,C0631,2025-03-16,701.66,Dairy & Eggs,Hyderabad
O01884,C0631,2025-02-09,482.97,Dairy & Eggs,Hyderabad
O01885,C0632,2025-01-06,788.18,Dairy & Eggs,Hyderabad
O01886,C0632,2025-03-11,686.6,Packaged Grocery,Hyderabad
O01887,C0632,2025-04-10,534.1,Dairy & Eggs,Hyderabad
O01888,C0632,2025-01-27,729.79,Staples,Hyderabad
O01889,C0632,2025-04-05,548.23,Beverages,Hyderabad
O01890,C0632,2025-03-04,425.56,Packaged Grocery,Hyderabad
O01891,C0632,2025-04-08,445.0,Bakery,Hyderabad
O01892,C0632,2025-03-21,520.13,Packaged Grocery,Hyderabad
O01893,C0632,2025-01-05,778.15,Beverages,Hyderabad
O01894,C0633,2025-02-09,531.89,Packaged Grocery,Hyderabad
O01895,C0633,2025-01-30,694.42,Beverages,Hyderabad
O01896,C0633,2025-02-20,508.49,Fruits & Vegetables,Hyderabad
O01897,C0633,2025-01-29,446.85,Staples,Hyderabad
O01898,C0633,2025-02-12,682.37,Dairy & Eggs,Hyderabad
O01899,C0633,2025-01-25,460.46,Staples,Hyderabad
O01900,C0633,2024-12-20,303.64,Beverages,Hyderabad
